"id","date","groupa_spent","groupa_conversions","groupb_spent","groupb_conversions"
"1035860","2023-01-26","0","0","43","1"
"1035978","2023-01-26","0","0","14.07","1"
"1036174","2023-01-26","195.46","1","0","0"
"1036182","2023-01-26","132","1","0","0"
"1036379","2023-01-26","88.32","1","0","0"
"1036549","2023-01-26","0","0","130.07","1"
"1036611","2023-01-26","120.98","1","0","0"
"1036803","2023-01-26","0","0","109.58","1"
"1036842","2023-01-26","0","0","52.96","1"
"1037255","2023-01-26","0","0","30.04","1"
"1037523","2023-01-26","0","0","31.55","1"
"1037672","2023-01-26","0","0","14.63","1"
"1037673","2023-01-26","188.8","1","0","0"
"1037803","2023-01-26","0","0","41.57","1"
"1037910","2023-01-26","95.12","1","0","0"
"1038380","2023-01-26","94.05","1","0","0"
"1038571","2023-01-26","46.95","1","0","0"
"1038789","2023-01-26","37.06","1","0","0"
"1038905","2023-01-26","109.62","1","0","0"
"1039030","2023-01-26","0","0","17.21","1"
"1039136","2023-01-26","87.11","1","0","0"
"1039244","2023-01-26","0","0","48.86","1"
"1039260","2023-01-26","0","0","51.39","1"
"1039304","2023-01-26","42.35","1","0","0"
"1039331","2023-01-26","18","1","0","0"
"1039368","2023-01-26","0","0","53.22","1"
"1039797","2023-01-26","0","0","97.49","1"
"1040329","2023-01-26","63.51","1","0","0"
"1040392","2023-01-26","0","0","58.94","1"
"1040474","2023-01-26","0","0","60.43","1"
"1040660","2023-01-26","85.88","1","0","0"
"1041077","2023-01-26","16.7","1","0","0"
"1041137","2023-01-26","135.91","1","0","0"
"1041236","2023-01-26","0","0","30.62","1"
"1041529","2023-01-26","0","0","79.36","1"
"1041787","2023-01-26","1659.4","1","0","0"
"1041905","2023-01-26","0","0","29.22","1"
"1042287","2023-01-26","109.23","1","0","0"
"1042494","2023-01-26","0","0","34.81","1"
"1042697","2023-01-26","0","0","92.64","1"
"1042868","2023-01-26","0","0","39.24","1"
"1042915","2023-01-26","0","0","97.38","1"
"1043062","2023-01-26","158.36","1","0","0"
"1043134","2023-01-26","0","0","59.79","1"
"1043307","2023-01-26","45.92","1","0","0"
"1043319","2023-01-26","0","0","37.76","1"
"1043465","2023-01-26","0","0","38.21","1"
"1043573","2023-01-26","0","0","97.69","1"
"1043758","2023-01-26","0","0","24.6","1"
"1043855","2023-01-26","98.13","1","0","0"
"1044036","2023-01-26","0","0","76.29","1"
"1044067","2023-01-26","0","0","73.41","1"
"1044167","2023-01-26","0","0","39.36","1"
"1044528","2023-01-26","37.45","1","0","0"
"1044694","2023-01-26","0","0","190.91","1"
"1044910","2023-01-26","0","0","69.91","1"
"1045020","2023-01-26","0","0","77.61","1"
"1045091","2023-01-26","41.79","1","0","0"
"1045330","2023-01-26","0","0","114.48","1"
"1045345","2023-01-26","78.9","1","0","0"
"1045347","2023-01-26","0","0","188.52","1"
"1045384","2023-01-26","0","0","22.38","1"
"1045399","2023-01-26","0","0","17.45","1"
"1045426","2023-01-26","0","0","57.73","1"
"1045618","2023-01-26","124.86","1","0","0"
"1045759","2023-01-26","0","0","115.07","1"
"1045841","2023-01-26","7.953405099640904","1","0","0"
"1046056","2023-01-26","0","0","36.35","1"
"1046139","2023-01-26","0","0","46.65","1"
"1046351","2023-01-26","0","0","59.91","1"
"1046409","2023-01-26","136.63","1","0","0"
"1046431","2023-01-26","0","0","52.48","1"
"1046463","2023-01-26","84.14","1","0","0"
"1046526","2023-01-26","0","0","38.55","1"
"1046563","2023-01-26","0","0","13.43","1"
"1046703","2023-01-26","33.96","1","0","0"
"1046947","2023-01-26","34.9","1","0","0"
"1047127","2023-01-26","95.05","1","0","0"
"1047169","2023-01-26","0","0","76.16","1"
"1047194","2023-01-26","180.65","1","0","0"
"1047411","2023-01-26","64.94","1","0","0"
"1047464","2023-01-26","0","0","45.17","1"
"1047471","2023-01-26","0","0","60.15","1"
"1047533","2023-01-26","3.17","1","0","0"
"1047664","2023-01-26","47.9","1","0","0"
"1047771","2023-01-26","86.6","1","0","0"
"1047965","2023-01-26","44.72","1","0","0"
"1048273","2023-01-26","118.99","1","0","0"
"1048340","2023-01-26","0","0","67.99","1"
"1048541","2023-01-26","0","0","375.79999999999995","1"
"1048938","2023-01-26","24.18","1","0","0"
"1049097","2023-01-26","119.64","1","0","0"
"1049747","2023-01-26","42.86","1","0","0"
"1049874","2023-01-26","29.89","1","0","0"
"1049880","2023-01-26","186.69","1","0","0"
"1049891","2023-01-26","0","0","47.14","1"
"1000162","2023-01-27","52.92","1","0","0"
"1000623","2023-01-27","61.29","1","0","0"
"1000930","2023-01-27","114.56","1","0","0"
"1000937","2023-01-27","0","0","122.28","1"
"1000938","2023-01-27","48.48","1","0","0"
"1001090","2023-01-27","84.51","1","0","0"
"1001137","2023-01-27","0","0","101.75","1"
"1001200","2023-01-27","0","0","24.47","1"
"1001206","2023-01-27","0","0","67.11","1"
"1001606","2023-01-27","0","0","18.63","1"
"1001962","2023-01-27","0","0","138.38","1"
"1001975","2023-01-27","61.1","1","0","0"
"1002509","2023-01-27","46.55","1","0","0"
"1003640","2023-01-27","16.62","1","0","0"
"1003831","2023-01-27","46.81","1","0","0"
"1003941","2023-01-27","844.7","1","0","0"
"1004042","2023-01-27","0","0","56.62","1"
"1004076","2023-01-27","33.36616828448798","1","0","0"
"1004078","2023-01-27","0","0","160.82","1"
"1004090","2023-01-27","0","0","37.06","1"
"1004101","2023-01-27","79.23","1","0","0"
"1004174","2023-01-27","42.54","1","0","0"
"1004777","2023-01-27","0","0","32.54","1"
"1004828","2023-01-27","0","0","33.68","1"
"1004843","2023-01-27","0","0","144.72","1"
"1004985","2023-01-27","0","0","73.98","1"
"1005021","2023-01-27","53.21","1","0","0"
"1005080","2023-01-27","57.31","1","0","0"
"1005162","2023-01-27","0","0","74.95","1"
"1005286","2023-01-27","0","0","46.26","1"
"1005312","2023-01-27","0","0","85.32","1"
"1005514","2023-01-27","50.81","1","0","0"
"1006106","2023-01-27","40.74","1","0","0"
"1006119","2023-01-27","0","0","57.5","1"
"1006245","2023-01-27","34.08","1","0","0"
"1006280","2023-01-27","72.31","1","0","0"
"1006421","2023-01-27","22.74","1","0","0"
"1006799","2023-01-27","149.82","1","0","0"
"1006936","2023-01-27","0","0","40.23","1"
"1007218","2023-01-27","0","0","22.19417032591272","1"
"1007619","2023-01-27","0","0","60.16","1"
"1007654","2023-01-27","0","0","40.53","1"
"1007679","2023-01-27","55.15","1","0","0"
"1007688","2023-01-27","95.57","1","0","0"
"1007984","2023-01-27","58.7","1","0","0"
"1008085","2023-01-27","1266.8000000000002","1","0","0"
"1008229","2023-01-27","77.06","1","0","0"
"1008908","2023-01-27","71.38","1","0","0"
"1009034","2023-01-27","9.58","1","0","0"
"1009482","2023-01-27","41.26","1","0","0"
"1009512","2023-01-27","0","0","22.918115347744372","1"
"1010057","2023-01-27","35.21","1","0","0"
"1010347","2023-01-27","134.42","1","0","0"
"1010627","2023-01-27","0","0","33.58","1"
"1010867","2023-01-27","150.38","1","0","0"
"1010948","2023-01-27","0","0","64.16","1"
"1011339","2023-01-27","0","0","187.48","1"
"1011593","2023-01-27","0","0","73.3","1"
"1011701","2023-01-27","160.76","1","0","0"
"1012365","2023-01-27","0","0","28.85","1"
"1012381","2023-01-27","0","0","55.72","1"
"1012655","2023-01-27","0","0","39.75","1"
"1013098","2023-01-27","0","0","60.18","1"
"1013143","2023-01-27","0","0","35.78","1"
"1013329","2023-01-27","0","0","28.59","1"
"1013670","2023-01-27","0","0","46.06","1"
"1013944","2023-01-27","0","0","110.15","1"
"1013951","2023-01-27","53.45","1","0","0"
"1014151","2023-01-27","53.22","1","0","0"
"1014183","2023-01-27","0","0","64.58334645450121","1"
"1014428","2023-01-27","26.54","1","0","0"
"1014733","2023-01-27","36.11","1","0","0"
"1014892","2023-01-27","41.82","1","0","0"
"1014965","2023-01-27","56.38","1","0","0"
"1015130","2023-01-27","113.67","1","0","0"
"1015329","2023-01-27","75.62","1","0","0"
"1015333","2023-01-27","41.11","1","0","0"
"1015342","2023-01-27","0","0","142.35","1"
"1015705","2023-01-27","0","0","142.7","1"
"1015747","2023-01-27","40.53","1","0","0"
"1015793","2023-01-27","40.24","1","0","0"
"1015828","2023-01-27","0","0","30.05","1"
"1015896","2023-01-27","0","0","152.4","1"
"1015915","2023-01-27","20.13","1","0","0"
"1015933","2023-01-27","52.96","1","0","0"
"1015999","2023-01-27","0","0","39.69","1"
"1016001","2023-01-27","0","0","59.65","1"
"1016467","2023-01-27","0","0","55.87","1"
"1016572","2023-01-27","0","0","37.08","1"
"1016878","2023-01-27","0","0","43.25","1"
"1017293","2023-01-27","22.9","1","0","0"
"1017563","2023-01-27","15.51","1","0","0"
"1017566","2023-01-27","165.14","1","0","0"
"1017711","2023-01-27","0","0","73.34","1"
"1017718","2023-01-27","0","0","94.41","1"
"1018134","2023-01-27","20.87","1","0","0"
"1018479","2023-01-27","88.38","1","0","0"
"1018529","2023-01-27","0","0","32.88","1"
"1018564","2023-01-27","0","0","23.76","1"
"1018820","2023-01-27","0","0","42","1"
"1018884","2023-01-27","0","0","91.96","1"
"1018945","2023-01-27","0","0","67.77","1"
"1019110","2023-01-27","67.48","1","0","0"
"1019139","2023-01-27","0","0","198.6","1"
"1019212","2023-01-27","110.35","1","0","0"
"1019301","2023-01-27","61.06","1","0","0"
"1019375","2023-01-27","0","0","22.78","1"
"1019403","2023-01-27","16.72","1","0","0"
"1019618","2023-01-27","0","0","211.78","1"
"1019805","2023-01-27","0","0","131.69","1"
"1019808","2023-01-27","0","0","137.73","1"
"1020270","2023-01-27","45.67","1","0","0"
"1020275","2023-01-27","0","0","134.49","1"
"1020350","2023-01-27","87.43","1","0","0"
"1020416","2023-01-27","0","0","32.36","1"
"1020620","2023-01-27","30.15","1","0","0"
"1020643","2023-01-27","128.92","1","0","0"
"1020698","2023-01-27","0","0","52.88","1"
"1020801","2023-01-27","128.37","1","0","0"
"1021037","2023-01-27","0","0","32.19","1"
"1021061","2023-01-27","0","0","48.41","1"
"1021339","2023-01-27","0","0","52.69","1"
"1021929","2023-01-27","0","0","94.16","1"
"1022080","2023-01-27","0","0","49.23","1"
"1022082","2023-01-27","116.28","1","0","0"
"1022166","2023-01-27","0","0","103.08","1"
"1022263","2023-01-27","119.33","1","0","0"
"1022491","2023-01-27","79.29","1","0","0"
"1022823","2023-01-27","14.57","1","0","0"
"1023001","2023-01-27","0","0","63.06","1"
"1023283","2023-01-27","0","0","52.7","1"
"1023770","2023-01-27","17.22","1","0","0"
"1024109","2023-01-27","0","0","85.57","1"
"1024748","2023-01-27","62.37","1","0","0"
"1025024","2023-01-27","141.86","1","0","0"
"1025105","2023-01-27","61.17","1","0","0"
"1025321","2023-01-27","0","0","107.21","1"
"1025802","2023-01-27","55.95","1","0","0"
"1026003","2023-01-27","82.82","1","0","0"
"1026025","2023-01-27","74.81","1","0","0"
"1026220","2023-01-27","65.79","1","0","0"
"1026222","2023-01-27","0","0","62.54","1"
"1026380","2023-01-27","106.14","1","0","0"
"1026414","2023-01-27","47.43","1","0","0"
"1026744","2023-01-27","14.17","1","0","0"
"1026793","2023-01-27","0","0","32.77","1"
"1027051","2023-01-27","0","0","18.03","1"
"1027166","2023-01-27","121.84","1","0","0"
"1027208","2023-01-27","58.27","1","0","0"
"1027461","2023-01-27","0","0","24.74","1"
"1027465","2023-01-27","0","0","38.17","1"
"1027740","2023-01-27","0","0","52.69","1"
"1027837","2023-01-27","0","0","155.15","1"
"1027905","2023-01-27","0","0","21.59","1"
"1027930","2023-01-27","0","0","71.48","1"
"1028212","2023-01-27","0","0","69.93","1"
"1028308","2023-01-27","145.69","1","0","0"
"1028585","2023-01-27","41.59","1","0","0"
"1028967","2023-01-27","0","0","57.34","1"
"1028970","2023-01-27","40.51","1","0","0"
"1029093","2023-01-27","35.64","1","0","0"
"1029443","2023-01-27","0","0","32.49","1"
"1029630","2023-01-27","52.56","1","0","0"
"1030263","2023-01-27","0","0","45.09","1"
"1030292","2023-01-27","74.65","1","0","0"
"1030777","2023-01-27","149.96","1","0","0"
"1030844","2023-01-27","0","0","33.75","1"
"1031053","2023-01-27","109.69","1","0","0"
"1031218","2023-01-27","109.2","1","0","0"
"1031344","2023-01-27","0","0","35.94","1"
"1031692","2023-01-27","96","1","0","0"
"1031965","2023-01-27","28.53","1","0","0"
"1032121","2023-01-27","0","0","30.645183956091085","1"
"1032165","2023-01-27","0","0","75.93","1"
"1032228","2023-01-27","20.24","1","0","0"
"1032365","2023-01-27","0","0","8.83","1"
"1032735","2023-01-27","166.06","1","0","0"
"1032856","2023-01-27","0","0","63.53","1"
"1032941","2023-01-27","0","0","43.45","1"
"1033206","2023-01-27","0","0","25.12","1"
"1033710","2023-01-27","0","0","27.56","1"
"1034005","2023-01-27","0","0","19.3","1"
"1034148","2023-01-27","64.41","1","0","0"
"1034200","2023-01-27","0","0","35","1"
"1034524","2023-01-27","0","0","25.61","1"
"1034578","2023-01-27","61.61","1","0","0"
"1035457","2023-01-27","40.04","1","0","0"
"1035770","2023-01-27","0","0","40.81","1"
"1036236","2023-01-27","0","0","25.52","1"
"1036281","2023-01-27","0","0","267.8","1"
"1036286","2023-01-27","65.54","1","0","0"
"1036756","2023-01-27","0","0","94.8","1"
"1037000","2023-01-27","0","0","35.49","1"
"1037101","2023-01-27","53.33","1","0","0"
"1037141","2023-01-27","0","0","105.19","1"
"1037144","2023-01-27","90.63","1","0","0"
"1037204","2023-01-27","0","0","39.94","1"
"1037243","2023-01-27","0","0","91.16","1"
"1037296","2023-01-27","133.28","1","0","0"
"1037883","2023-01-27","237.45","1","0","0"
"1038282","2023-01-27","0","0","176.86","1"
"1038566","2023-01-27","19.58","1","0","0"
"1038646","2023-01-27","42.05","1","0","0"
"1038756","2023-01-27","174.74","1","0","0"
"1039062","2023-01-27","127.82","1","0","0"
"1039175","2023-01-27","0","0","83.08","1"
"1039274","2023-01-27","0","0","96.09","1"
"1039384","2023-01-27","53.32","1","0","0"
"1039688","2023-01-27","0","0","67.63","1"
"1039887","2023-01-27","0","0","47.06","1"
"1040474","2023-01-27","0","0","44.42538745484693","1"
"1040570","2023-01-27","0","0","85.94","1"
"1040680","2023-01-27","40.62","1","0","0"
"1040687","2023-01-27","94.11","1","0","0"
"1040816","2023-01-27","54.75","1","0","0"
"1040844","2023-01-27","161.8","1","0","0"
"1040886","2023-01-27","68.02","1","0","0"
"1041273","2023-01-27","0","0","170.49","1"
"1041401","2023-01-27","30.68","1","0","0"
"1041445","2023-01-27","0","0","153.55","1"
"1041762","2023-01-27","0","0","87.89","1"
"1041865","2023-01-27","0","0","125.46","1"
"1042214","2023-01-27","0","0","41.29","1"
"1042262","2023-01-27","76.2","1","0","0"
"1042322","2023-01-27","46.82","1","0","0"
"1042607","2023-01-27","52.61","1","0","0"
"1042633","2023-01-27","0","0","18.38","1"
"1042891","2023-01-27","0","0","34.1","1"
"1043175","2023-01-27","53.83","1","0","0"
"1043531","2023-01-27","0","0","17.54","1"
"1043539","2023-01-27","0","0","38.77","1"
"1043666","2023-01-27","0","0","7.52","1"
"1043833","2023-01-27","30.2","1","0","0"
"1044066","2023-01-27","0","0","185.26","1"
"1044074","2023-01-27","0","0","28.12","1"
"1044364","2023-01-27","0","0","23.05","1"
"1044533","2023-01-27","95.41","1","0","0"
"1044735","2023-01-27","0","0","32.07","1"
"1044813","2023-01-27","111.98","1","0","0"
"1044815","2023-01-27","56.36","1","0","0"
"1044858","2023-01-27","0","0","33.99","1"
"1044992","2023-01-27","0","0","139.33","1"
"1045016","2023-01-27","0","0","48.65","1"
"1045094","2023-01-27","21.2","1","0","0"
"1045206","2023-01-27","13.08","1","0","0"
"1045599","2023-01-27","48.4","1","0","0"
"1045885","2023-01-27","102.81","1","0","0"
"1046340","2023-01-27","58.53","1","0","0"
"1046443","2023-01-27","72.32","1","0","0"
"1046550","2023-01-27","0","0","37.96","1"
"1046778","2023-01-27","95.62","1","0","0"
"1047053","2023-01-27","0","0","31.39","1"
"1047136","2023-01-27","0","0","67.68","1"
"1047661","2023-01-27","69.01","1","0","0"
"1047709","2023-01-27","144.48","1","0","0"
"1047741","2023-01-27","0","0","44.77","1"
"1048624","2023-01-27","0","0","14.37","1"
"1048698","2023-01-27","43.39","1","0","0"
"1048862","2023-01-27","64.8","1","0","0"
"1049524","2023-01-27","45.48","1","0","0"
"1049653","2023-01-27","41.69","1","0","0"
"1049658","2023-01-27","0","0","61.86","1"
"1049704","2023-01-27","405.79999999999995","1","0","0"
"1000857","2023-01-28","8.33","1","0","0"
"1001091","2023-01-28","47.78","1","0","0"
"1001128","2023-01-28","0","0","35.57","1"
"1001185","2023-01-28","0","0","14.56","1"
"1001298","2023-01-28","75.93","1","0","0"
"1001541","2023-01-28","0","0","79.98","1"
"1001682","2023-01-28","0","0","23.51","1"
"1001723","2023-01-28","0","0","58.34","1"
"1001855","2023-01-28","53.99368738651961","1","0","0"
"1002316","2023-01-28","126.25","1","0","0"
"1002557","2023-01-28","41.62","1","0","0"
"1003174","2023-01-28","100.82","1","0","0"
"1003766","2023-01-28","83.97","1","0","0"
"1003930","2023-01-28","80.17","1","0","0"
"1004202","2023-01-28","67.12","1","0","0"
"1004284","2023-01-28","0","0","77.25","1"
"1004362","2023-01-28","92.13","1","0","0"
"1004456","2023-01-28","0","0","29.21","1"
"1004578","2023-01-28","0","0","17.49","1"
"1004902","2023-01-28","0","0","35.86","1"
"1005084","2023-01-28","147.63","1","0","0"
"1005159","2023-01-28","0","0","60.23","1"
"1005381","2023-01-28","0","0","5.944493784412268","1"
"1005563","2023-01-28","106.92","1","0","0"
"1005712","2023-01-28","162.6","1","0","0"
"1006030","2023-01-28","0","0","55.99","1"
"1006156","2023-01-28","0","0","47.84","1"
"1006366","2023-01-28","0","0","116.95","1"
"1006370","2023-01-28","0","0","67.62","1"
"1006543","2023-01-28","11.39","1","0","0"
"1006549","2023-01-28","0","0","31.61","1"
"1006570","2023-01-28","15.12","1","0","0"
"1007236","2023-01-28","63.35","1","0","0"
"1007249","2023-01-28","176.88","1","0","0"
"1007388","2023-01-28","0","0","15.07","1"
"1007467","2023-01-28","0","0","70.83","1"
"1007619","2023-01-28","0","0","44.490830205280936","1"
"1007674","2023-01-28","0","0","86.18","1"
"1007901","2023-01-28","47.3","1","0","0"
"1007932","2023-01-28","0","0","36.34","1"
"1008105","2023-01-28","121.02","1","0","0"
"1008271","2023-01-28","0","0","50.41","1"
"1008390","2023-01-28","0","0","41.42","1"
"1008910","2023-01-28","112.14","1","0","0"
"1009447","2023-01-28","89.59","1","0","0"
"1009595","2023-01-28","0","0","56.79","1"
"1009686","2023-01-28","49.27","1","0","0"
"1010496","2023-01-28","0","0","61.12","1"
"1010505","2023-01-28","58.42","1","0","0"
"1010867","2023-01-28","73.29225114503286","1","0","0"
"1011233","2023-01-28","0","0","48.14","1"
"1011286","2023-01-28","0","0","29.44","1"
"1011339","2023-01-28","0","0","14.177654831020117","1"
"1011453","2023-01-28","0","0","69.09","1"
"1011526","2023-01-28","0","0","47.72","1"
"1011628","2023-01-28","0","0","39.32","1"
"1011998","2023-01-28","0","0","105.03","1"
"1012037","2023-01-28","0","0","105.09","1"
"1012501","2023-01-28","26.84","1","0","0"
"1012662","2023-01-28","0","0","95.02","1"
"1012788","2023-01-28","13.36","1","0","0"
"1013409","2023-01-28","0","0","16.32086985980825","1"
"1014741","2023-01-28","41.51","1","0","0"
"1014890","2023-01-28","0","0","66.8","1"
"1014949","2023-01-28","190.77","1","0","0"
"1015175","2023-01-28","87.68","1","0","0"
"1015449","2023-01-28","28.1","1","0","0"
"1016010","2023-01-28","38.16","1","0","0"
"1016262","2023-01-28","0","0","61.53","1"
"1016401","2023-01-28","72.42","1","0","0"
"1016677","2023-01-28","0","0","49.2","1"
"1016927","2023-01-28","0","0","29.24","1"
"1017150","2023-01-28","23.64","1","0","0"
